!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 21:37:42 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.55647000000e+002, +1.31962940901e+000, +7.50508460188e+001, +4.45338729845e-004, +3.40413913443e-001
+4.58493000000e+002, +1.32949010386e+000, +7.51294453785e+001, +4.46044334897e-004, +3.41195182338e-001
+4.61357000000e+002, +1.33547317474e+000, +7.52885621419e+001, +4.45596880246e-004, +3.39144792975e-001
+4.64239000000e+002, +1.34303843861e+000, +7.52379486150e+001, +4.45235718181e-004, +3.42213376033e-001
+4.67138000000e+002, +1.34865783423e+000, +7.53685120072e+001, +4.44589632030e-004, +3.40672510788e-001
+4.70056000000e+002, +1.36103859922e+000, +7.55806142868e+001, +4.46313612596e-004, +3.38922548789e-001
+4.72993000000e+002, +1.36836838899e+000, +7.55462062892e+001, +4.45862009738e-004, +3.41543598044e-001
+4.75947000000e+002, +1.37454443073e+000, +7.56276091512e+001, +4.45257161765e-004, +3.41193716204e-001
+4.78920000000e+002, +1.38429119674e+000, +7.57270185341e+001, +4.45828259216e-004, +3.41285967172e-001
+4.81912000000e+002, +1.39280588371e+000, +7.57776807282e+001, +4.45885625761e-004, +3.42191526956e-001
+4.84922000000e+002, +1.39911078491e+000, +7.58572955252e+001, +4.45280156875e-004, +3.41855682399e-001
+4.87951000000e+002, +1.40960738448e+000, +7.60632474460e+001, +4.46236872007e-004, +3.39504871832e-001
+4.90999000000e+002, +1.41465925690e+000, +7.61453351132e+001, +4.45213853771e-004, +3.38754151264e-001
+4.94066000000e+002, +1.42256522015e+000, +7.61469220358e+001, +4.44925827266e-004, +3.40609057723e-001
+4.97152000000e+002, +1.43471147653e+000, +7.61664887339e+001, +4.45976862321e-004, +3.43041545071e-001
+5.00258000000e+002, +1.44155874238e+000, +7.62434656891e+001, +4.45470048811e-004, +3.42797865260e-001
+5.03383000000e+002, +1.44965142020e+000, +7.63973848723e+001, +4.45481030633e-004, +3.40938408471e-001
+5.06527000000e+002, +1.45853718420e+000, +7.64611497258e+001, +4.45549282863e-004, +3.41450322934e-001
+5.09691000000e+002, +1.46847409670e+000, +7.65270693893e+001, +4.45923316355e-004, +3.42133820253e-001
+5.12875000000e+002, +1.47685626533e+000, +7.66424438845e+001, +4.45898634858e-004, +3.41193999796e-001
+5.16078000000e+002, +1.48426451536e+000, +7.67152220263e+001, +4.45488011622e-004, +3.41070894839e-001
+5.19302000000e+002, +1.49297170952e+000, +7.67696295726e+001, +4.45419074146e-004, +3.41691802598e-001
+5.22546000000e+002, +1.50177620020e+000, +7.68136606421e+001, +4.45344660022e-004, +3.42583294315e-001
+5.25810000000e+002, +1.51328804565e+000, +7.69528967074e+001, +4.46225352600e-004, +3.41627825911e-001
+5.29094000000e+002, +1.52021623989e+000, +7.70585964946e+001, +4.45675640470e-004, +3.40459187167e-001
+5.32399000000e+002, +1.53081901173e+000, +7.70132595176e+001, +4.45916838079e-004, +3.44014155720e-001
+5.35725000000e+002, +1.53852116135e+000, +7.71232787634e+001, +4.45574469032e-004, +3.42865688480e-001
+5.39071000000e+002, +1.55175258813e+000, +7.72378649938e+001, +4.46820290174e-004, +3.42788359145e-001
+5.42439000000e+002, +1.55800854700e+000, +7.71953087765e+001, +4.45761050290e-004, +3.45298847150e-001
+5.45827000000e+002, +1.56659024968e+000, +7.74790274463e+001, +4.45930087789e-004, +3.39632008290e-001
+5.49237000000e+002, +1.57648388313e+000, +7.74363163491e+001, +4.45886267530e-004, +3.42924061823e-001
+5.52667000000e+002, +1.58493772280e+000, +7.74555308663e+001, +4.45528457816e-004, +3.44244168740e-001
+5.56120000000e+002, +1.59599194264e+000, +7.76300099456e+001, +4.46150232251e-004, +3.41899369016e-001
+5.59593000000e+002, +1.60554293715e+000, +7.76555631678e+001, +4.46078229260e-004, +3.43245955409e-001
+5.63089000000e+002, +1.61260913805e+000, +7.77377649492e+001, +4.45399106106e-004, +3.42496164171e-001
+5.66606000000e+002, +1.62525508931e+000, +7.78917199175e+001, +4.46364476970e-004, +3.40913287745e-001
+5.70146000000e+002, +1.63193783860e+000, +7.79625667450e+001, +4.45534817288e-004, +3.40341783564e-001
+5.73707000000e+002, +1.64303786490e+000, +7.79495085703e+001, +4.45759310849e-004, +3.43022920829e-001
+5.77291000000e+002, +1.65051024908e+000, +7.79559232646e+001, +4.45017219250e-004, +3.44402240079e-001
+5.80897000000e+002, +1.66268398809e+000, +7.82230187428e+001, +4.45954947708e-004, +3.39358411902e-001
+5.84525000000e+002, +1.67313443464e+000, +7.82801132172e+001, +4.46065008409e-004, +3.39859048384e-001
+5.88176000000e+002, +1.68389044661e+000, +7.83054533276e+001, +4.46186827669e-004, +3.41314647559e-001
+5.91851000000e+002, +1.69320227024e+000, +7.82909392706e+001, +4.45844980167e-004, +3.43622103496e-001
+5.95548000000e+002, +1.70174000937e+000, +7.83947141338e+001, +4.45477883800e-004, +3.42336130702e-001
+5.99268000000e+002, +1.71161172456e+000, +7.84881176159e+001, +4.45429185314e-004, +3.41588326223e-001
+6.03011000000e+002, +1.72383177443e+000, +7.84953449611e+001, +4.45836176087e-004, +3.43814021407e-001
+6.06778000000e+002, +1.73530543035e+000, +7.85882617377e+001, +4.46163988214e-004, +3.43344349352e-001
+6.10568000000e+002, +1.74327680226e+000, +7.86922259134e+001, +4.45593703824e-004, +3.41820313055e-001
+6.14382000000e+002, +1.75035022444e+000, +7.87253404069e+001, +4.44675621154e-004, +3.42215217298e-001
+6.18219000000e+002, +1.76199292672e+000, +7.87369583106e+001, +4.44873163631e-004, +3.44141117762e-001
+6.22081000000e+002, +1.77192853345e+000, +7.88256704501e+001, +4.44740860999e-004, +3.43390589975e-001
+6.25967000000e+002, +1.78740967676e+000, +7.89449356371e+001, +4.46023802296e-004, +3.42739924192e-001
+6.29877000000e+002, +1.79671495612e+000, +7.90490574915e+001, +4.45720137390e-004, +3.41319140688e-001
+6.33812000000e+002, +1.80759931960e+000, +7.89839316995e+001, +4.45537975848e-004, +3.45403814621e-001
+6.37771000000e+002, +1.81716958062e+000, +7.92682143224e+001, +4.45540968063e-004, +3.38378247170e-001
+6.41755000000e+002, +1.82955852486e+000, +7.92262631644e+001, +4.45731792623e-004, +3.42001269327e-001
+6.45763000000e+002, +1.83755536694e+000, +7.92374685204e+001, +4.44918019767e-004, +3.43143083996e-001
+6.49797000000e+002, +1.85199612951e+000, +7.94143793668e+001, +4.45890112083e-004, +3.40220319658e-001
+6.53856000000e+002, +1.86319541993e+000, +7.93367537787e+001, +4.45688460032e-004, +3.44758705119e-001
+6.57940000000e+002, +1.87531824969e+000, +7.95180410400e+001, +4.46067175739e-004, +3.41168985744e-001
+6.62050000000e+002, +1.88398611362e+000, +7.94501417196e+001, +4.45248995720e-004, +3.44941044915e-001
+6.66186000000e+002, +1.89391376312e+000, +7.95196782657e+001, +4.44916560509e-004, +3.44498775943e-001
+6.70347000000e+002, +1.90510658559e+000, +7.95922761610e+001, +4.44871837612e-004, +3.44160810731e-001
+6.74534000000e+002, +1.91638132956e+000, +7.97352096845e+001, +4.44929283445e-004, +3.41494476027e-001
+6.78748000000e+002, +1.92865268729e+000, +7.97750133268e+001, +4.45054193795e-004, +3.42362719848e-001
+6.82987000000e+002, +1.93920283592e+000, +7.98160631747e+001, +4.44768728288e-004, +3.42868143676e-001
+6.87254000000e+002, +1.95287517882e+000, +7.98468379139e+001, +4.45166518320e-004, +3.44253080896e-001
+6.91547000000e+002, +1.96566987876e+000, +7.99004162624e+001, +4.45375884659e-004, +3.44699031629e-001
+6.95866000000e+002, +1.97633189300e+000, +8.00206228177e+001, +4.45177684706e-004, +3.42485863386e-001
+7.00213000000e+002, +1.98599301891e+000, +8.00637387113e+001, +4.44635414531e-004, +3.42688101489e-001
+7.04587000000e+002, +1.99819598839e+000, +8.01423030137e+001, +4.44696651895e-004, +3.42094591701e-001
+7.08988000000e+002, +2.01301333638e+000, +8.00722934483e+001, +4.45118479220e-004, +3.47054470155e-001
+7.13417000000e+002, +2.01993808004e+000, +8.01812709418e+001, +4.44023778342e-004, +3.44463280523e-001
+7.17873000000e+002, +2.03940410001e+000, +8.02917331181e+001, +4.45667915740e-004, +3.43907975111e-001
+7.22357000000e+002, +2.05360847611e+000, +8.02403677745e+001, +4.45917662202e-004, +3.48117825417e-001
+7.26870000000e+002, +2.06557409244e+000, +8.04289752922e+001, +4.45981069371e-004, +3.43443196790e-001
+7.31410000000e+002, +2.07423206733e+000, +8.04250332051e+001, +4.45065368561e-004, +3.45023483890e-001
+7.35979000000e+002, +2.08869952221e+000, +8.04724752281e+001, +4.45449426951e-004, +3.45724461419e-001
+7.40576000000e+002, +2.10260353325e+000, +8.05660422650e+001, +4.45752774120e-004, +3.44639110714e-001
+7.45202000000e+002, +2.11416990839e+000, +8.06571841239e+001, +4.45539689948e-004, +3.43216946505e-001
+7.49857000000e+002, +2.12579509872e+000, +8.06485633547e+001, +4.45197501796e-004, +3.45419796258e-001
+7.54541000000e+002, +2.14011151374e+000, +8.07550594860e+001, +4.45549016903e-004, +3.43820489626e-001
+7.59254000000e+002, +2.15060616846e+000, +8.08048559354e+001, +4.45017405299e-004, +3.43661543584e-001
+7.63997000000e+002, +2.16340062977e+000, +8.08531425570e+001, +4.44946287247e-004, +3.43906144447e-001
+7.68769000000e+002, +2.17680458124e+000, +8.08979635899e+001, +4.44979941767e-004, +3.44355599494e-001
+7.73571000000e+002, +2.19300525867e+000, +8.09232768675e+001, +4.45540351956e-004, +3.45961732078e-001
+7.78403000000e+002, +2.20504976404e+000, +8.10597710810e+001, +4.45374623036e-004, +3.42673600929e-001
+7.83266000000e+002, +2.21696281947e+000, +8.10848111301e+001, +4.45031266470e-004, +3.43567793587e-001
+7.88158000000e+002, +2.23377793357e+000, +8.11137356302e+001, +4.45658745562e-004, +3.45059576686e-001
+7.93082000000e+002, +2.24251308798e+000, +8.10595445050e+001, +4.44557761284e-004, +3.48504312398e-001
+7.98036000000e+002, +2.25925149920e+000, +8.13159238544e+001, +4.45404569370e-004, +3.41115546896e-001
+8.03020000000e+002, +2.27570484610e+000, +8.12582505734e+001, +4.45794955100e-004, +3.45864036764e-001
+8.08037000000e+002, +2.28565402503e+000, +8.13134550234e+001, +4.45029662208e-004, +3.45199318684e-001
+8.13084000000e+002, +2.29968366898e+000, +8.13420041460e+001, +4.45015774812e-004, +3.46185420585e-001
+8.18163000000e+002, +2.31639190013e+000, +8.14145043882e+001, +4.45551844602e-004, +3.45802647366e-001
+8.23273000000e+002, +2.32768007131e+000, +8.14930196263e+001, +4.45035744511e-004, +3.44333485611e-001
+8.28416000000e+002, +2.34292756105e+000, +8.15701029358e+001, +4.45259150916e-004, +3.43471336891e-001
+8.33591000000e+002, +2.35801948248e+000, +8.15969651780e+001, +4.45376162996e-004, +3.44590185773e-001
+8.38798000000e+002, +2.37216839913e+000, +8.15546433488e+001, +4.45218516460e-004, +3.48391152972e-001
+8.44037000000e+002, +2.38613604639e+000, +8.17001998952e+001, +4.45226685071e-004, +3.44445297099e-001
+8.49310000000e+002, +2.40076256841e+000, +8.17194301482e+001, +4.45196439639e-004, +3.45759324769e-001
+8.54615000000e+002, +2.41561422264e+000, +8.17971326267e+001, +4.45257338603e-004, +3.44656134109e-001
+8.59953000000e+002, +2.43124971398e+000, +8.18254468635e+001, +4.45389274789e-004, +3.45697764975e-001
+8.65325000000e+002, +2.44789743300e+000, +8.18507767548e+001, +4.45683345863e-004, +3.46993663631e-001
+8.70730000000e+002, +2.46114706332e+000, +8.19199204995e+001, +4.45390782301e-004, +3.45931481450e-001
+8.76169000000e+002, +2.47636078544e+000, +8.19768553531e+001, +4.45424652924e-004, +3.45633373014e-001
+8.81642000000e+002, +2.48932124993e+000, +8.20344669623e+001, +4.45039151896e-004, +3.44963587416e-001
+8.87149000000e+002, +2.50645021408e+000, +8.20494629039e+001, +4.45336148903e-004, +3.46687582142e-001
+8.92691000000e+002, +2.52293244109e+000, +8.21199605400e+001, +4.45557945925e-004, +3.45892692565e-001
+8.98267000000e+002, +2.53765617625e+000, +8.22108292088e+001, +4.45473461740e-004, +3.43924261481e-001
+9.03878000000e+002, +2.55425667264e+000, +8.22263602130e+001, +4.45620652229e-004, +3.45488099165e-001
+9.09524000000e+002, +2.56786243928e+000, +8.22731156978e+001, +4.45262801143e-004, +3.45252082096e-001
+9.15205000000e+002, +2.58402133251e+000, +8.22955062362e+001, +4.45307005407e-004, +3.46424000216e-001
+9.20922000000e+002, +2.59915811416e+000, +8.23270307862e+001, +4.45167989516e-004, +3.47036077908e-001
+9.26675000000e+002, +2.61718735781e+000, +8.23195584879e+001, +4.45465227472e-004, +3.49781582718e-001
+9.32463000000e+002, +2.63305608211e+000, +8.24370188215e+001, +4.45506538820e-004, +3.46552146103e-001
+9.38288000000e+002, +2.64744529487e+000, +8.24184368556e+001, +4.45141095582e-004, +3.49297118418e-001
+9.44149000000e+002, +2.66622995444e+000, +8.25193822775e+001, +4.45620416385e-004, +3.47118595478e-001
+9.50046000000e+002, +2.68297480921e+000, +8.25545618381e+001, +4.45671545141e-004, +3.47665232011e-001
+9.55981000000e+002, +2.69469220999e+000, +8.26008465459e+001, +4.44885811498e-004, +3.47025008233e-001
+9.61952000000e+002, +2.71182291272e+000, +8.26307445520e+001, +4.44965093375e-004, +3.47827772344e-001
+9.67961000000e+002, +2.73044515486e+000, +8.26690852390e+001, +4.45277862248e-004, +3.48404203729e-001
+9.74008000000e+002, +2.74610065939e+000, +8.27210052996e+001, +4.45102346339e-004, +3.47933589869e-001
+9.80092000000e+002, +2.76495043343e+000, +8.27993539875e+001, +4.45453016364e-004, +3.46571107561e-001
+9.86214000000e+002, +2.77875942948e+000, +8.28144437890e+001, +4.44913536784e-004, +3.47575915088e-001
+9.92374000000e+002, +2.79581231788e+000, +8.28511222245e+001, +4.44901049687e-004, +3.47933162767e-001
+9.98573000000e+002, +2.81504399975e+000, +8.29304084622e+001, +4.45257369495e-004, +3.46460980711e-001
+1.00481100000e+003, +2.83277952958e+000, +8.29622880813e+001, +4.45311635062e-004, +3.47079535873e-001
+1.01108700000e+003, +2.84934502259e+000, +8.30153487176e+001, +4.45186129275e-004, +3.46490185431e-001
+1.01740300000e+003, +2.86377388193e+000, +8.29792356064e+001, +4.44628398100e-004, +3.50036335524e-001
+1.02375800000e+003, +2.88641981149e+000, +8.29936543640e+001, +4.45376318618e-004, +3.52083379695e-001
+1.03015300000e+003, +2.89995005018e+000, +8.31571868045e+001, +4.44840439422e-004, +3.45517187724e-001
+1.03658800000e+003, +2.91716268090e+000, +8.31196976067e+001, +4.44667873117e-004, +3.49463059929e-001
+1.04306300000e+003, +2.93665055528e+000, +8.32139746295e+001, +4.44947369167e-004, +3.46999848703e-001
+1.04957800000e+003, +2.95934647703e+000, +8.31705183356e+001, +4.45562554703e-004, +3.51910346317e-001
+1.05613500000e+003, +2.97301907950e+000, +8.32897329979e+001, +4.44951956015e-004, +3.47393427729e-001
+1.06273200000e+003, +2.99377967263e+000, +8.33601737130e+001, +4.45341762338e-004, +3.46163606132e-001
+1.06937000000e+003, +3.01262839884e+000, +8.33523712258e+001, +4.45356737377e-004, +3.48750541428e-001
+1.07605000000e+003, +3.03046048741e+000, +8.33393822384e+001, +4.45199989536e-004, +3.51497214710e-001
+1.08277100000e+003, +3.05102382376e+000, +8.33702897654e+001, +4.45466703829e-004, +3.52247534557e-001
+1.08953500000e+003, +3.06541485867e+000, +8.34230567243e+001, +4.44836728976e-004, +3.51104624373e-001
+1.09634100000e+003, +3.08535082082e+000, +8.35445264296e+001, +4.45058019078e-004, +3.46889208904e-001
+1.10318900000e+003, +3.10284510623e+000, +8.35163273697e+001, +4.44778380066e-004, +3.50373500931e-001
+1.11008000000e+003, +3.12169411962e+000, +8.36104165397e+001, +4.44784886294e-004, +3.47407908266e-001
+1.11701400000e+003, +3.14376157351e+000, +8.35801598538e+001, +4.45122138122e-004, +3.51513549171e-001
+1.12399200000e+003, +3.16547590347e+000, +8.36252139622e+001, +4.45453413122e-004, +3.51467845776e-001
+1.13101300000e+003, +3.18191840841e+000, +8.36496206317e+001, +4.45008770313e-004, +3.51946408863e-001
+1.13807700000e+003, +3.20103662463e+000, +8.37004707753e+001, +4.44947577963e-004, +3.51237406034e-001
+1.14518600000e+003, +3.22118218476e+000, +8.37395094518e+001, +4.45001702910e-004, +3.51266307528e-001
+1.15234000000e+003, +3.23970417125e+000, +8.38121279342e+001, +4.44843412891e-004, +3.49204210450e-001
+1.15953800000e+003, +3.26002537481e+000, +8.38233161303e+001, +4.44864373676e-004, +3.50761725245e-001
+1.16678100000e+003, +3.27992574912e+000, +8.38872350823e+001, +4.44854980121e-004, +3.49264851811e-001
+1.17406900000e+003, +3.29898392804e+000, +8.38397434784e+001, +4.44622738034e-004, +3.54013082625e-001
+1.18140300000e+003, +3.31921036289e+000, +8.39456316774e+001, +4.44659604483e-004, +3.50084167296e-001
+1.18878300000e+003, +3.34256230575e+000, +8.39939481387e+001, +4.45047721782e-004, +3.49744022989e-001
+1.19620800000e+003, +3.35883212957e+000, +8.39920442937e+001, +4.44436516133e-004, +3.51557387409e-001
+1.20368000000e+003, +3.38323487226e+000, +8.40141287995e+001, +4.44904529728e-004, +3.52814615971e-001
+1.21119900000e+003, +3.40324190210e+000, +8.40644943760e+001, +4.44798075802e-004, +3.51925584707e-001
+1.21876500000e+003, +3.42263515685e+000, +8.41756807151e+001, +4.44644588194e-004, +3.47324110289e-001
+1.22637800000e+003, +3.44373553841e+000, +8.41283806451e+001, +4.44570967292e-004, +3.52293499464e-001
+1.23403900000e+003, +3.47047647493e+000, +8.41569068958e+001, +4.45264486646e-004, +3.53310242993e-001
+1.24174700000e+003, +3.48517956300e+000, +8.42139254985e+001, +4.44420301271e-004, +3.51356609347e-001
+1.24950400000e+003, +3.51259653905e+000, +8.43285569765e+001, +4.45225095720e-004, +3.47128097579e-001
+1.25730900000e+003, +3.53344270150e+000, +8.42400151721e+001, +4.45018302050e-004, +3.54621437907e-001
+1.26516200000e+003, +3.54974838576e+000, +8.42891439037e+001, +4.44335156516e-004, +3.53229376678e-001
+1.27306500000e+003, +3.57421037830e+000, +8.43564392037e+001, +4.44671696528e-004, +3.51486141184e-001
+1.28101700000e+003, +3.59310436578e+000, +8.44125960278e+001, +4.44290212036e-004, +3.49839388821e-001
+1.28901900000e+003, +3.61919479833e+000, +8.44333228797e+001, +4.44753923409e-004, +3.51076607596e-001
+1.29707100000e+003, +3.64018319247e+000, +8.44486067133e+001, +4.44567708151e-004, +3.52146103407e-001
+1.30517300000e+003, +3.66281334882e+000, +8.44511503676e+001, +4.44556540379e-004, +3.54173463493e-001
+1.31332600000e+003, +3.68703436209e+000, +8.45047094200e+001, +4.44758429629e-004, +3.53084921648e-001
+1.32153000000e+003, +3.70951560660e+000, +8.45791594832e+001, +4.44747629928e-004, +3.50439528698e-001
+1.32978500000e+003, +3.72878429934e+000, +8.45447851864e+001, +4.44257219162e-004, +3.54486846153e-001
+1.33809100000e+003, +3.75614832555e+000, +8.46018697042e+001, +4.44781639292e-004, +3.53362754798e-001
+1.34644900000e+003, +3.78070074591e+000, +8.46121625443e+001, +4.44917539967e-004, +3.54996370400e-001
+1.35486000000e+003, +3.79977225990e+000, +8.46522388831e+001, +4.44415115632e-004, +3.54140979095e-001
+1.36332300000e+003, +3.82348572788e+000, +8.47058448119e+001, +4.44451351016e-004, +3.52789250062e-001
+1.37183900000e+003, +3.84520849816e+000, +8.46857293320e+001, +4.44187273423e-004, +3.56137788861e-001
+1.38040800000e+003, +3.86939429052e+000, +8.47514297720e+001, +4.44253560604e-004, +3.53959688032e-001
+1.38903100000e+003, +3.89513954563e+000, +8.47800629188e+001, +4.44453533980e-004, +3.54376330423e-001
+1.39770800000e+003, +3.91728506947e+000, +8.48178203040e+001, +4.44232223983e-004, +3.53820284699e-001
+1.40643800000e+003, +3.94126435594e+000, +8.48404333025e+001, +4.44193109143e-004, +3.54436988321e-001
+1.41522400000e+003, +3.96492583903e+000, +8.48660409287e+001, +4.44103514184e-004, +3.54799931086e-001
+1.42406400000e+003, +3.99273439220e+000, +8.49389840250e+001, +4.44492624986e-004, +3.52225334627e-001
+1.43295900000e+003, +4.02203822815e+000, +8.49450230970e+001, +4.44979627092e-004, +3.54388139707e-001
+1.44191000000e+003, +4.04431500727e+000, +8.49208560645e+001, +4.44649979676e-004, +3.58050184322e-001
+1.45091700000e+003, +4.07387615507e+000, +8.50157268119e+001, +4.45184488243e-004, +3.53947727479e-001
+1.45998000000e+003, +4.09846424257e+000, +8.50405811460e+001, +4.45108003364e-004, +3.54312813837e-001
+1.46910000000e+003, +4.12228871113e+000, +8.50181873648e+001, +4.44901062474e-004, +3.57977560109e-001
+1.47827700000e+003, +4.14492240287e+000, +8.50469987697e+001, +4.44586184008e-004, +3.57866597033e-001
+1.48751100000e+003, +4.17335991172e+000, +8.51169048574e+001, +4.44904323966e-004, +3.55248716723e-001
+1.49680200000e+003, +4.19893609968e+000, +8.51285531975e+001, +4.44860061339e-004, +3.56575276707e-001
+1.50615200000e+003, +4.22331977660e+000, +8.52060340658e+001, +4.44716582984e-004, +3.52955072508e-001
+1.51556000000e+003, +4.25251567706e+000, +8.51620802429e+001, +4.44982446833e-004, +3.58645811433e-001
+1.52502700000e+003, +4.27828279921e+000, +8.52201580633e+001, +4.44937573352e-004, +3.56497529614e-001
+1.53455300000e+003, +4.30290405091e+000, +8.52311235537e+001, +4.44727348909e-004, +3.57728501538e-001
+1.54413900000e+003, +4.32867098983e+000, +8.52839838135e+001, +4.44647130520e-004, +3.55890778429e-001
+1.55378400000e+003, +4.35723770109e+000, +8.52825225714e+001, +4.44802277479e-004, +3.58350199016e-001
+1.56349000000e+003, +4.38520681325e+000, +8.53181136533e+001, +4.44901167052e-004, +3.57935598186e-001
+1.57325600000e+003, +4.40999470959e+000, +8.53239279357e+001, +4.44642377351e-004, +3.59512843514e-001
+1.58308400000e+003, +4.44059305354e+000, +8.53895210965e+001, +4.44989308028e-004, +3.56940310431e-001
+1.59297200000e+003, +4.46905368302e+000, +8.54015331224e+001, +4.45068976224e-004, +3.58294100120e-001
+1.60292300000e+003, +4.49461750527e+000, +8.54327193816e+001, +4.44855454389e-004, +3.57904997719e-001
+1.61293600000e+003, +4.52707907191e+000, +8.54381796821e+001, +4.45290152175e-004, +3.60059838931e-001
+1.62301100000e+003, +4.54673833711e+000, +8.55268070444e+001, +4.44502001640e-004, +3.54612209327e-001
+1.63314900000e+003, +4.57379927856e+000, +8.54872280471e+001, +4.44347704887e-004, +3.59872561183e-001
+1.64335000000e+003, +4.60700603792e+000, +8.55071493201e+001, +4.44807655027e-004, +3.60888438623e-001
+1.65361600000e+003, +4.63625678425e+000, +8.55572289002e+001, +4.44883211198e-004, +3.59139764468e-001
+1.66394500000e+003, +4.66537190174e+000, +8.55560784023e+001, +4.44897356741e-004, +3.61488516636e-001
+1.67433900000e+003, +4.69440325838e+000, +8.56112320884e+001, +4.44919879791e-004, +3.59232484610e-001
+1.68479700000e+003, +4.71750440220e+000, +8.56417789428e+001, +4.44352116231e-004, +3.58492484898e-001
+1.69532100000e+003, +4.74899851537e+000, +8.56565939989e+001, +4.44550553338e-004, +3.59661367775e-001
+1.70591100000e+003, +4.77773925478e+000, +8.56700393756e+001, +4.44472469867e-004, +3.60720059862e-001
+1.71656700000e+003, +4.81074215552e+000, +8.57217155298e+001, +4.44794689073e-004, +3.58885121088e-001
+1.72729000000e+003, +4.84388723452e+000, +8.57086831282e+001, +4.45071347195e-004, +3.62456472799e-001
+1.73807900000e+003, +4.86850407002e+000, +8.57424207814e+001, +4.44575995118e-004, +3.61439729061e-001
+1.74893600000e+003, +4.90039961826e+000, +8.57647547473e+001, +4.44723556205e-004, +3.61902729532e-001
+1.75986100000e+003, +4.93152152653e+000, +8.57481908213e+001, +4.44760084500e-004, +3.65622904659e-001
+1.77085400000e+003, +4.96198162083e+000, +8.57911888030e+001, +4.44753874160e-004, +3.64167609896e-001
+1.78191500000e+003, +4.99580158475e+000, +8.58376305503e+001, +4.45032066501e-004, +3.62611106549e-001
+1.79304600000e+003, +5.02000211396e+000, +8.58721532402e+001, +4.44431200482e-004, +3.61350844810e-001
+1.80424600000e+003, +5.05507082643e+000, +8.58737575701e+001, +4.44758690338e-004, +3.63733989038e-001
+1.81551700000e+003, +5.08369403900e+000, +8.59245215527e+001, +4.44528511563e-004, +3.61300937806e-001
+1.82685700000e+003, +5.11758388589e+000, +8.59383998659e+001, +4.44721817130e-004, +3.62473039087e-001
+1.83826900000e+003, +5.14806934474e+000, +8.59432462382e+001, +4.44596409048e-004, +3.64197933904e-001
+1.84975100000e+003, +5.17810025245e+000, +8.60073385536e+001, +4.44449059298e-004, +3.60544405884e-001
+1.86130600000e+003, +5.21165969071e+000, +8.59926787982e+001, +4.44544569842e-004, +3.64211318273e-001
+1.87293200000e+003, +5.24512904748e+000, +8.59895509491e+001, +4.44620562471e-004, +3.66835926447e-001
+1.88463200000e+003, +5.28056818033e+000, +8.60440125613e+001, +4.44875218661e-004, +3.64307245450e-001
+1.89640400000e+003, +5.31234677618e+000, +8.61188358685e+001, +4.44814078562e-004, +3.59578411866e-001
+1.90825000000e+003, +5.34420451926e+000, +8.61008584748e+001, +4.44694238695e-004, +3.63407735787e-001
+1.92017000000e+003, +5.37517251174e+000, +8.60694086554e+001, +4.44477843895e-004, +3.68457133023e-001
+1.93216400000e+003, +5.40848114596e+000, +8.61232379804e+001, +4.44484444453e-004, +3.65670898862e-001
+1.94423300000e+003, +5.44363424209e+000, +8.61145355161e+001, +4.44591734673e-004, +3.68872541579e-001
+1.95637800000e+003, +5.48183830951e+000, +8.61895520391e+001, +4.44971764796e-004, +3.64300222828e-001
+1.96859800000e+003, +5.51349660115e+000, +8.62403549200e+001, +4.44789524761e-004, +3.61526071605e-001
+1.98089500000e+003, +5.54737009307e+000, +8.62460448651e+001, +4.44746967966e-004, +3.63197477984e-001
+1.99326900000e+003, +5.57745699470e+000, +8.62324297586e+001, +4.44376255564e-004, +3.66489836328e-001
+2.00572000000e+003, +5.61421574807e+000, +8.62491940657e+001, +4.44536749425e-004, +3.67266079704e-001
+2.01824900000e+003, +5.65398644723e+000, +8.63037202512e+001, +4.44934202057e-004, +3.64498443799e-001
+2.03085600000e+003, +5.68559166578e+000, +8.63132964355e+001, +4.44648664859e-004, +3.65587658513e-001
+2.04354100000e+003, +5.72007465615e+000, +8.63165283656e+001, +4.44570229084e-004, +3.67482949932e-001
+2.05630600000e+003, +5.75512547346e+000, +8.63047386008e+001, +4.44511833012e-004, +3.70916548962e-001
+2.06915100000e+003, +5.78833201006e+000, +8.63544728794e+001, +4.44325976075e-004, +3.68042580959e-001
+2.08207600000e+003, +5.82498238419e+000, +8.63619631226e+001, +4.44367314620e-004, +3.69612982348e-001
+2.09508200000e+003, +5.86215903039e+000, +8.63384314346e+001, +4.44415565454e-004, +3.74374691822e-001
+2.10816800000e+003, +5.89847929780e+000, +8.63967752319e+001, +4.44422060040e-004, +3.70699906920e-001
+2.12133700000e+003, +5.93097329068e+000, +8.64865442027e+001, +4.44139479878e-004, +3.63467526433e-001
+2.13458800000e+003, +5.97245123341e+000, +8.65248354311e+001, +4.44487293180e-004, +3.62025400768e-001
+2.14792200000e+003, +6.01217313035e+000, +8.63999150323e+001, +4.44605914334e-004, +3.77516372613e-001
+2.16133900000e+003, +6.04773296500e+000, +8.65238620023e+001, +4.44518735189e-004, +3.66691228546e-001
+2.17483900000e+003, +6.08793632656e+000, +8.64755642063e+001, +4.44673193599e-004, +3.74251158670e-001
