!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 18:38:03 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.55647000000e+002, +3.98606454885e-001, +5.34176697871e+001, +1.11802675770e-004, +2.37560383179e-001
+4.58493000000e+002, +4.00960847532e-001, +5.33264130010e+001, +1.11632694332e-004, +2.39476059388e-001
+4.61357000000e+002, +4.03144907230e-001, +5.35998510566e+001, +1.11939134188e-004, +2.39234645514e-001
+4.64239000000e+002, +4.02811975180e-001, +5.41266506253e+001, +1.11901107616e-004, +2.36046008673e-001
+4.67138000000e+002, +4.06644404883e-001, +5.35608339815e+001, +1.11457496996e-004, +2.41534151810e-001
+4.70056000000e+002, +4.05824127455e-001, +5.36754101576e+001, +1.10705147330e-004, +2.40393577359e-001
+4.72993000000e+002, +4.08963759927e-001, +5.41860513271e+001, +1.11590955836e-004, +2.39307234480e-001
+4.75947000000e+002, +4.09168753770e-001, +5.44996041268e+001, +1.11390432983e-004, +2.37607806251e-001
+4.78920000000e+002, +4.10498989130e-001, +5.45459869274e+001, +1.11122936147e-004, +2.38109667984e-001
+4.81912000000e+002, +4.15403472469e-001, +5.47875285179e+001, +1.12086907384e-004, +2.39525866528e-001
+4.84922000000e+002, +4.17297419067e-001, +5.52780730924e+001, +1.12571051934e-004, +2.37690153510e-001
+4.87951000000e+002, +4.17472772592e-001, +5.51427103646e+001, +1.11735717510e-004, +2.38600026973e-001
+4.90999000000e+002, +4.20412563169e-001, +5.47979897322e+001, +1.11353413287e-004, +2.42351440687e-001
+4.94066000000e+002, +4.20584886443e-001, +5.54649296283e+001, +1.11609129821e-004, +2.38434018984e-001
+4.97152000000e+002, +4.21422951576e-001, +5.61596268498e+001, +1.12056489169e-004, +2.34682445610e-001
+5.00258000000e+002, +4.26260318445e-001, +5.55126994818e+001, +1.11779162554e-004, +2.41358633837e-001
+5.03383000000e+002, +4.29320037925e-001, +5.57186988833e+001, +1.12158223760e-004, +2.41817265838e-001
+5.06527000000e+002, +4.30451026365e-001, +5.60982088794e+001, +1.12257838691e-004, +2.40093123394e-001
+5.09691000000e+002, +4.30333112271e-001, +5.62752871885e+001, +1.11761526200e-004, +2.38922327117e-001
+5.12875000000e+002, +4.33511872083e-001, +5.64406588053e+001, +1.12103232803e-004, +2.39645512032e-001
+5.16078000000e+002, +4.32400708378e-001, +5.68122702877e+001, +1.11597683697e-004, +2.36689234573e-001
+5.19302000000e+002, +4.35243912688e-001, +5.65409170854e+001, +1.11287030503e-004, +2.39967959952e-001
+5.22546000000e+002, +4.40921815682e-001, +5.64336917820e+001, +1.11900156494e-004, +2.43786407707e-001
+5.25810000000e+002, +4.39696360792e-001, +5.69023437808e+001, +1.11494632613e-004, +2.40103977031e-001
+5.29094000000e+002, +4.38819201794e-001, +5.70049803277e+001, +1.10710505412e-004, +2.38966075850e-001
+5.32399000000e+002, +4.43315694787e-001, +5.72073398039e+001, +1.11404821659e-004, +2.40100013529e-001
+5.35725000000e+002, +4.45469926438e-001, +5.76268623648e+001, +1.11773001073e-004, +2.38518356587e-001
+5.39071000000e+002, +4.49132744455e-001, +5.79131534327e+001, +1.12345926037e-004, +2.38581151318e-001
+5.42439000000e+002, +4.48098296911e-001, +5.76746592687e+001, +1.11099547633e-004, +2.39609872127e-001
+5.45827000000e+002, +4.50202159800e-001, +5.81985519975e+001, +1.11565516663e-004, +2.37246306995e-001
+5.49237000000e+002, +4.52899550009e-001, +5.80093112226e+001, +1.11308110881e-004, +2.39937775632e-001
+5.52667000000e+002, +4.55260123074e-001, +5.85099292247e+001, +1.11796474438e-004, +2.37805487822e-001
+5.56120000000e+002, +4.58407755493e-001, +5.84580219238e+001, +1.11808343778e-004, +2.39803693477e-001
+5.59593000000e+002, +4.58829862629e-001, +5.86335732605e+001, +1.11425384182e-004, +2.38825253030e-001
+5.63089000000e+002, +4.61327276272e-001, +5.88501276500e+001, +1.11592037466e-004, +2.38634662749e-001
+5.66606000000e+002, +4.62001790655e-001, +5.90330038987e+001, +1.11275212654e-004, +2.37720359439e-001
+5.70146000000e+002, +4.65988663689e-001, +5.88465113100e+001, +1.11320158914e-004, +2.41071068715e-001
+5.73707000000e+002, +4.68871760945e-001, +5.91895835920e+001, +1.11714583670e-004, +2.40155654514e-001
+5.77291000000e+002, +4.68775546180e-001, +5.94279218836e+001, +1.11272641597e-004, +2.38429504725e-001
+5.80897000000e+002, +4.71475065194e-001, +5.95535424877e+001, +1.11362487056e-004, +2.38911953139e-001
+5.84525000000e+002, +4.75295814513e-001, +5.94177782404e+001, +1.11412445273e-004, +2.41818301317e-001
+5.88176000000e+002, +4.75785730192e-001, +5.98447985799e+001, +1.11320090603e-004, +2.39008121792e-001
+5.91851000000e+002, +4.76532881055e-001, +6.02097974827e+001, +1.11210424290e-004, +2.36753718976e-001
+5.95548000000e+002, +4.81708247997e-001, +6.02976834845e+001, +1.11818331992e-004, +2.38683444277e-001
+5.99268000000e+002, +4.83051138208e-001, +6.03802934983e+001, +1.11525535704e-004, +2.38743626565e-001
+6.03011000000e+002, +4.86937301785e-001, +6.07521497572e+001, +1.12134826469e-004, +2.37911968213e-001
+6.06778000000e+002, +4.88901454325e-001, +6.07669181226e+001, +1.11904325568e-004, +2.38761670489e-001
+6.10568000000e+002, +4.91284816800e-001, +6.09223507131e+001, +1.11921087564e-004, +2.38761714248e-001
+6.14382000000e+002, +4.92629812350e-001, +6.10081568464e+001, +1.11623558473e-004, +2.38770330416e-001
+6.18219000000e+002, +4.94754849720e-001, +6.10927045152e+001, +1.11500256308e-004, +2.39161452818e-001
+6.22081000000e+002, +4.97173864380e-001, +6.09852689627e+001, +1.11234326916e-004, +2.41146463503e-001
+6.25967000000e+002, +5.00161669201e-001, +6.15422141405e+001, +1.11802415097e-004, +2.38332607014e-001
+6.29877000000e+002, +5.00718542778e-001, +6.14407407296e+001, +1.11125154211e-004, +2.39377231164e-001
+6.33812000000e+002, +5.05635311308e-001, +6.15582148552e+001, +1.11643866764e-004, +2.40816704917e-001
+6.37771000000e+002, +5.06514658250e-001, +6.17713039675e+001, +1.11366906007e-004, +2.39577430784e-001
+6.41755000000e+002, +5.11704085387e-001, +6.21049265346e+001, +1.12157064122e-004, +2.39402712391e-001
+6.45763000000e+002, +5.09298302521e-001, +6.19313608701e+001, +1.10758507291e-004, +2.39639609864e-001
+6.49797000000e+002, +5.13631044410e-001, +6.24375914503e+001, +1.11525977298e-004, +2.37664532969e-001
+6.53856000000e+002, +5.16679270544e-001, +6.25413080394e+001, +1.11596566058e-004, +2.38245458044e-001
+6.57940000000e+002, +5.20069213957e-001, +6.26685302211e+001, +1.11760031958e-004, +2.38783309620e-001
+6.62050000000e+002, +5.22837754745e-001, +6.25385349727e+001, +1.11526258920e-004, +2.41107644348e-001
+6.66186000000e+002, +5.24218255768e-001, +6.27625576223e+001, +1.11351460134e-004, +2.39923716744e-001
+6.70347000000e+002, +5.28020460838e-001, +6.27435373751e+001, +1.11443852120e-004, +2.41819741840e-001
+6.74534000000e+002, +5.30735655637e-001, +6.29690551610e+001, +1.11546472958e-004, +2.41204312643e-001
+6.78748000000e+002, +5.33848626337e-001, +6.34071417511e+001, +1.11935860153e-004, +2.38976072707e-001
+6.82987000000e+002, +5.36141591461e-001, +6.32709368298e+001, +1.11585654708e-004, +2.41141530374e-001
+6.87254000000e+002, +5.38595676328e-001, +6.34668762035e+001, +1.11591632244e-004, +2.40598830756e-001
+6.91547000000e+002, +5.39481793375e-001, +6.35494049753e+001, +1.11161120263e-004, +2.40299197758e-001
+6.95866000000e+002, +5.44687814248e-001, +6.36013242895e+001, +1.11587470417e-004, +2.42176087273e-001
+7.00213000000e+002, +5.42165156707e-001, +6.38137669632e+001, +1.10583521423e-004, +2.39252196380e-001
+7.04587000000e+002, +5.47243402399e-001, +6.41700915352e+001, +1.11263490450e-004, +2.38434501784e-001
+7.08988000000e+002, +5.53837377164e-001, +6.43073966821e+001, +1.12034660365e-004, +2.40112182386e-001
+7.13417000000e+002, +5.56060162185e-001, +6.42902632704e+001, +1.11769896230e-004, +2.41225685371e-001
+7.17873000000e+002, +5.57777160416e-001, +6.44956417187e+001, +1.11610673631e-004, +2.40167551369e-001
+7.22357000000e+002, +5.59990689500e-001, +6.46034529192e+001, +1.11457797646e-004, +2.40169195152e-001
+7.26870000000e+002, +5.62013865212e-001, +6.47353177549e+001, +1.11287130862e-004, +2.39867796267e-001
+7.31410000000e+002, +5.64888015321e-001, +6.47961521880e+001, +1.11217582224e-004, +2.40551944115e-001
+7.35979000000e+002, +5.69211369703e-001, +6.53542331570e+001, +1.11878325150e-004, +2.37365092008e-001
+7.40576000000e+002, +5.74262303018e-001, +6.53295679662e+001, +1.12148291365e-004, +2.39696037215e-001
+7.45202000000e+002, +5.76884378866e-001, +6.53633988940e+001, +1.11991341891e-004, +2.40480908400e-001
+7.49857000000e+002, +5.78355787901e-001, +6.57719183035e+001, +1.11942004113e-004, +2.37339882687e-001
+7.54541000000e+002, +5.81801144856e-001, +6.56840156573e+001, +1.11832419149e-004, +2.39567446000e-001
+7.59254000000e+002, +5.83739088425e-001, +6.58408525539e+001, +1.11645927306e-004, +2.38908401306e-001
+7.63997000000e+002, +5.87537758931e-001, +6.59223871628e+001, +1.11746008629e-004, +2.39699987357e-001
+7.68769000000e+002, +5.87003799556e-001, +6.63907347676e+001, +1.11352996816e-004, +2.35093384715e-001
+7.73571000000e+002, +5.92613591112e-001, +6.61271196481e+001, +1.11493472409e-004, +2.39835935437e-001
+7.78403000000e+002, +5.97179880786e-001, +6.63048097629e+001, +1.11807843978e-004, +2.39989221435e-001
+7.83266000000e+002, +5.99053744855e-001, +6.60621332626e+001, +1.11254141388e-004, +2.43063497820e-001
+7.88158000000e+002, +6.03245078399e-001, +6.67614863605e+001, +1.11932153262e-004, +2.38016169386e-001
+7.93082000000e+002, +6.02901419090e-001, +6.65555657192e+001, +1.11001544747e-004, +2.39870064583e-001
+7.98036000000e+002, +6.10109469446e-001, +6.70556341911e+001, +1.12049586015e-004, +2.37843327235e-001
+8.03020000000e+002, +6.11608345967e-001, +6.68305620683e+001, +1.11441218529e-004, +2.40638269309e-001
+8.08037000000e+002, +6.13027644657e-001, +6.67003682119e+001, +1.10898061065e-004, +2.42476709448e-001
+8.13084000000e+002, +6.17218155055e-001, +6.71399662871e+001, +1.11326434381e-004, +2.39777704357e-001
+8.18163000000e+002, +6.21648285924e-001, +6.73985994377e+001, +1.11640357800e-004, +2.38910557498e-001
+8.23273000000e+002, +6.23357567626e-001, +6.75649571408e+001, +1.11386474753e-004, +2.37895545098e-001
+8.28416000000e+002, +6.29228905165e-001, +6.76466154578e+001, +1.11803223605e-004, +2.39307107653e-001
+8.33591000000e+002, +6.31351145409e-001, +6.78639083900e+001, +1.11656946225e-004, +2.37898051906e-001
+8.38798000000e+002, +6.33835938739e-001, +6.78720705697e+001, +1.11406986391e-004, +2.38750700206e-001
+8.44037000000e+002, +6.38616353065e-001, +6.77057927042e+001, +1.11418388590e-004, +2.42267171123e-001
+8.49310000000e+002, +6.41774086494e-001, +6.80172440467e+001, +1.11520502624e-004, +2.40233706178e-001
+8.54615000000e+002, +6.46963877509e-001, +6.80849890493e+001, +1.11777716818e-004, +2.41466880554e-001
+8.59953000000e+002, +6.50667977497e-001, +6.83081547685e+001, +1.11894084448e-004, +2.40496327209e-001
+8.65325000000e+002, +6.54076688878e-001, +6.84319226945e+001, +1.11877778747e-004, +2.40442819379e-001
+8.70730000000e+002, +6.55025902649e-001, +6.85259312705e+001, +1.11416721281e-004, +2.39791944795e-001
+8.76169000000e+002, +6.55816542977e-001, +6.85644642537e+001, +1.10888032376e-004, +2.39670890142e-001
+8.81642000000e+002, +6.62595421429e-001, +6.84990823177e+001, +1.11288798351e-004, +2.42851908811e-001
+8.87149000000e+002, +6.66268124389e-001, +6.90983414814e+001, +1.11663115988e-004, +2.37701174863e-001
+8.92691000000e+002, +6.69998254636e-001, +6.89969247533e+001, +1.11515551317e-004, +2.40139472794e-001
+8.98267000000e+002, +6.73280601824e-001, +6.91193761858e+001, +1.11457368929e-004, +2.39972053205e-001
+9.03878000000e+002, +6.78002672638e-001, +6.93741356529e+001, +1.11730425604e-004, +2.38836046484e-001
+9.09524000000e+002, +6.81274687176e-001, +6.93548629306e+001, +1.11558570289e-004, +2.40203119273e-001
+9.15205000000e+002, +6.82669637352e-001, +6.95043095676e+001, +1.11201891031e-004, +2.39027849251e-001
+9.20922000000e+002, +6.84799614208e-001, +6.95066886797e+001, +1.10858084125e-004, +2.39746997417e-001
+9.26675000000e+002, +6.91700115038e-001, +6.95340199261e+001, +1.11299825577e-004, +2.41853748522e-001
+9.32463000000e+002, +6.97094420434e-001, +6.97569426810e+001, +1.11632579161e-004, +2.41197019664e-001
+9.38288000000e+002, +6.99923658762e-001, +6.96740090946e+001, +1.11330235869e-004, +2.43126229269e-001
+9.44149000000e+002, +7.02528753937e-001, +7.00428948602e+001, +1.11313468993e-004, +2.39784683905e-001
+9.50046000000e+002, +7.09816977249e-001, +6.99701414907e+001, +1.11718540901e-004, +2.43119269648e-001
+9.55981000000e+002, +7.10237917778e-001, +7.01628011562e+001, +1.11226353948e-004, +2.41018320060e-001
+9.61952000000e+002, +7.11914048808e-001, +7.02113531406e+001, +1.10830644091e-004, +2.41019553696e-001
+9.67961000000e+002, +7.21083172943e-001, +7.06498937356e+001, +1.11865161478e-004, +2.38923437751e-001
+9.74008000000e+002, +7.24517101514e-001, +7.05895056253e+001, +1.11658670561e-004, +2.40781585475e-001
+9.80092000000e+002, +7.26128719055e-001, +7.07383358066e+001, +1.11313788194e-004, +2.39537400222e-001
+9.86214000000e+002, +7.32223002301e-001, +7.08259819919e+001, +1.11610737963e-004, +2.40490125951e-001
+9.92374000000e+002, +7.35555035311e-001, +7.07353120590e+001, +1.11361219688e-004, +2.42683625268e-001
+9.98573000000e+002, +7.37716350937e-001, +7.09742103374e+001, +1.11155876631e-004, +2.40490892462e-001
+1.00481100000e+003, +7.44570199694e-001, +7.11335622572e+001, +1.11598598142e-004, +2.40766581882e-001
+1.01108700000e+003, +7.45112604884e-001, +7.13008837226e+001, +1.11096962341e-004, +2.38881894715e-001
+1.01740300000e+003, +7.53019744326e-001, +7.12016830347e+001, +1.11513365691e-004, +2.42651491842e-001
+1.02375800000e+003, +7.57646537127e-001, +7.13759709309e+001, +1.11617002805e-004, +2.41959545134e-001
+1.03015300000e+003, +7.60430572824e-001, +7.15753698450e+001, +1.11461603734e-004, +2.40339335617e-001
+1.03658800000e+003, +7.64762867624e-001, +7.14235138172e+001, +1.11301987040e-004, +2.43630754848e-001
+1.04306300000e+003, +7.66505350790e-001, +7.19652354370e+001, +1.11210399191e-004, +2.37305455110e-001
+1.04957800000e+003, +7.73774569030e-001, +7.16826707019e+001, +1.11387712014e-004, +2.43181560867e-001
+1.05613500000e+003, +7.77156334100e-001, +7.18428150059e+001, +1.11282399688e-004, +2.42181305760e-001
+1.06273200000e+003, +7.82466336415e-001, +7.21997498358e+001, +1.11572560391e-004, +2.39199538183e-001
+1.06937000000e+003, +7.89046423141e-001, +7.20973036869e+001, +1.11748053865e-004, +2.42553974393e-001
+1.07605000000e+003, +7.90900926643e-001, +7.19917520549e+001, +1.11248911740e-004, +2.44510105487e-001
+1.08277100000e+003, +7.98710420904e-001, +7.22511174647e+001, +1.11813192986e-004, +2.43483456509e-001
+1.08953500000e+003, +7.98186746380e-001, +7.22027251597e+001, +1.11016124314e-004, +2.43965793780e-001
+1.09634100000e+003, +8.04129690362e-001, +7.23923911920e+001, +1.11265892470e-004, +2.43246393250e-001
+1.10318900000e+003, +8.09629987315e-001, +7.27070977928e+001, +1.11523945859e-004, +2.40667854185e-001
+1.11008000000e+003, +8.14141039421e-001, +7.26897370067e+001, +1.11438650203e-004, +2.42244319303e-001
+1.11701400000e+003, +8.19926837660e-001, +7.26599517107e+001, +1.11515832684e-004, +2.44372761507e-001
+1.12399200000e+003, +8.19852048419e-001, +7.29431395324e+001, +1.10983064105e-004, +2.40479494511e-001
+1.13101300000e+003, +8.29292098282e-001, +7.28387506975e+001, +1.11501527556e-004, +2.44692503555e-001
+1.13807700000e+003, +8.31789301977e-001, +7.32597076353e+001, +1.11392282548e-004, +2.39583618514e-001
+1.14518600000e+003, +8.37469913744e-001, +7.32798236328e+001, +1.11468571618e-004, +2.40938246312e-001
+1.15234000000e+003, +8.42355482925e-001, +7.31117684050e+001, +1.11324134075e-004, +2.44709035885e-001
+1.15953800000e+003, +8.45838972440e-001, +7.34434254466e+001, +1.11283953703e-004, +2.41031928409e-001
+1.16678100000e+003, +8.51915015282e-001, +7.35033747166e+001, +1.11422166006e-004, +2.41908824913e-001
+1.17406900000e+003, +8.57673606391e-001, +7.34202032395e+001, +1.11430966560e-004, +2.44737534619e-001
+1.18140300000e+003, +8.61342925837e-001, +7.36888531984e+001, +1.11367014599e-004, +2.41911117006e-001
+1.18878300000e+003, +8.63590649991e-001, +7.37066161725e+001, +1.10974520999e-004, +2.42285430017e-001
+1.19620800000e+003, +8.70338960074e-001, +7.38212030586e+001, +1.11212239756e-004, +2.42507520700e-001
+1.20368000000e+003, +8.76151504981e-001, +7.38020184687e+001, +1.11249179439e-004, +2.44408836975e-001
+1.21119900000e+003, +8.82413687439e-001, +7.37824262306e+001, +1.11337692170e-004, +2.46445466431e-001
+1.21876500000e+003, +8.87568380690e-001, +7.40317639646e+001, +1.11432682051e-004, +2.44173970100e-001
+1.22637800000e+003, +8.89794618428e-001, +7.41837731274e+001, +1.11102595734e-004, +2.42515968534e-001
+1.23403900000e+003, +9.01153162880e-001, +7.42437206221e+001, +1.11855404075e-004, +2.44704473060e-001
+1.24174700000e+003, +8.99431985949e-001, +7.44082358538e+001, +1.11038186636e-004, +2.41750561573e-001
+1.24950400000e+003, +9.09613691377e-001, +7.46918875356e+001, +1.11750822502e-004, +2.40146763413e-001
+1.25730900000e+003, +9.12966625268e-001, +7.46433885975e+001, +1.11440608860e-004, +2.41777260375e-001
+1.26516200000e+003, +9.16608650440e-001, +7.45553168795e+001, +1.11143616257e-004, +2.44100127936e-001
+1.27306500000e+003, +9.21058544111e-001, +7.46871503080e+001, +1.11060140190e-004, +2.43241765189e-001
+1.28101700000e+003, +9.26587114740e-001, +7.48109229003e+001, +1.11098633643e-004, +2.42770644704e-001
+1.28901900000e+003, +9.32815654844e-001, +7.48891510472e+001, +1.11192222002e-004, +2.43173209535e-001
+1.29707100000e+003, +9.37435760145e-001, +7.50726988187e+001, +1.11144750390e-004, +2.41477112688e-001
+1.30517300000e+003, +9.41737521769e-001, +7.49899037134e+001, +1.10918807090e-004, +2.43899894647e-001
+1.31332600000e+003, +9.49445443480e-001, +7.51060237352e+001, +1.11192609334e-004, +2.44037094778e-001
+1.32153000000e+003, +9.54142547395e-001, +7.52673224342e+001, +1.11131716086e-004, +2.42647577301e-001
+1.32978500000e+003, +9.60935492633e-001, +7.52827092369e+001, +1.11235968689e-004, +2.44125504127e-001
+1.33809100000e+003, +9.65214306062e-001, +7.55052612814e+001, +1.11150171010e-004, +2.41584551569e-001
+1.34644900000e+003, +9.69480912119e-001, +7.54533361554e+001, +1.10922448951e-004, +2.43502985907e-001
+1.35486000000e+003, +9.77739219673e-001, +7.54764247069e+001, +1.11184458292e-004, +2.45195821548e-001
+1.36332300000e+003, +9.86119960133e-001, +7.55751850986e+001, +1.11490970638e-004, +2.45651711041e-001
+1.37183900000e+003, +9.88173910759e-001, +7.56916405557e+001, +1.11087461238e-004, +2.44217685021e-001
+1.38040800000e+003, +9.92828756374e-001, +7.58791269519e+001, +1.11009889052e-004, +2.42218767016e-001
+1.38903100000e+003, +9.99882681404e-001, +7.60327900766e+001, +1.11179124964e-004, +2.41338244029e-001
+1.39770800000e+003, +1.00502253764e+000, +7.59973924441e+001, +1.11039800215e-004, +2.43181337545e-001
+1.40643800000e+003, +1.00996771998e+000, +7.60137907689e+001, +1.10901444015e-004, +2.44097425655e-001
+1.41522400000e+003, +1.02203149455e+000, +7.60943044290e+001, +1.11568332733e-004, +2.45619245509e-001
+1.42406400000e+003, +1.02250838897e+000, +7.64183780820e+001, +1.11081061319e-004, +2.40115989265e-001
+1.43295900000e+003, +1.03278858953e+000, +7.62811723036e+001, +1.11436572756e-004, +2.44933445752e-001
+1.44191000000e+003, +1.03566998088e+000, +7.62682846723e+001, +1.11047671297e-004, +2.45843091780e-001
+1.45091700000e+003, +1.04421494069e+000, +7.65450024457e+001, +1.11398856595e-004, +2.42969553931e-001
+1.45998000000e+003, +1.05082568798e+000, +7.67515223944e+001, +1.11503554163e-004, +2.40822480403e-001
+1.46910000000e+003, +1.05588638159e+000, +7.65606918265e+001, +1.11257081794e-004, +2.45404074810e-001
+1.47827700000e+003, +1.06371137944e+000, +7.66686519398e+001, +1.11435752680e-004, +2.45272862206e-001
+1.48751100000e+003, +1.06950037274e+000, +7.67938574602e+001, +1.11404085299e-004, +2.44332968401e-001
+1.49680200000e+003, +1.07490662349e+000, +7.68450013798e+001, +1.11295481877e-004, +2.44633837722e-001
+1.50615200000e+003, +1.07954813678e+000, +7.69855350445e+001, +1.11145515965e-004, +2.43111042470e-001
+1.51556000000e+003, +1.09027270073e+000, +7.69530416862e+001, +1.11538227733e-004, +2.46128571763e-001
+1.52502700000e+003, +1.09409665828e+000, +7.69583148388e+001, +1.11236971196e-004, +2.46893732838e-001
+1.53455300000e+003, +1.10493454425e+000, +7.70938296305e+001, +1.11702349315e-004, +2.46792754497e-001
+1.54413900000e+003, +1.10579606282e+000, +7.70854450827e+001, +1.11091729470e-004, +2.47142908324e-001
+1.55378400000e+003, +1.11423936232e+000, +7.75332656865e+001, +1.11441081911e-004, +2.40533908808e-001
+1.56349000000e+003, +1.12192422713e+000, +7.74593087139e+001, +1.11481183366e-004, +2.43606685378e-001
+1.57325600000e+003, +1.12935108279e+000, +7.74062432636e+001, +1.11499536003e-004, +2.46240207792e-001
+1.58308400000e+003, +1.13711765235e+000, +7.72528543811e+001, +1.11502225975e-004, +2.50903696397e-001
+1.59297200000e+003, +1.14189222378e+000, +7.74666639812e+001, +1.11368539038e-004, +2.47799301244e-001
+1.60292300000e+003, +1.15120856488e+000, +7.75446073274e+001, +1.11613780139e-004, +2.48292039669e-001
+1.61293600000e+003, +1.15407808654e+000, +7.76769071943e+001, +1.11253789089e-004, +2.46308149400e-001
+1.62301100000e+003, +1.16044958775e+000, +7.79004530989e+001, +1.11267484713e-004, +2.43242801866e-001
+1.63314900000e+003, +1.16603475096e+000, +7.79554828592e+001, +1.11131800145e-004, +2.43318360450e-001
+1.64335000000e+003, +1.17352188405e+000, +7.78836152931e+001, +1.11121270759e-004, +2.46320093744e-001
+1.65361600000e+003, +1.18366846772e+000, +7.80553160518e+001, +1.11457384944e-004, +2.44980600781e-001
+1.66394500000e+003, +1.18804209125e+000, +7.81645802532e+001, +1.11219433309e-004, +2.43668787207e-001
+1.67433900000e+003, +1.19650128569e+000, +7.82952756021e+001, +1.11368921030e-004, +2.42731868000e-001
+1.68479700000e+003, +1.20183457589e+000, +7.81262704058e+001, +1.11102537496e-004, +2.47284088983e-001
+1.69532100000e+003, +1.21027061082e+000, +7.81788151244e+001, +1.11209262292e-004, +2.47933580473e-001
+1.70591100000e+003, +1.21736975646e+000, +7.84431176470e+001, +1.11273316755e-004, +2.43888696888e-001
+1.71656700000e+003, +1.22184759049e+000, +7.82695549217e+001, +1.10920055127e-004, +2.48410892941e-001
+1.72729000000e+003, +1.23222242412e+000, +7.84294956166e+001, +1.11231454761e-004, +2.47151304207e-001
+1.73807900000e+003, +1.23919362306e+000, +7.86431245669e+001, +1.11250456989e-004, +2.44021348991e-001
+1.74893600000e+003, +1.24610335155e+000, +7.85569355975e+001, +1.11142603176e-004, +2.47219517546e-001
+1.75986100000e+003, +1.25368158168e+000, +7.85319563682e+001, +1.11114548958e-004, +2.49258672645e-001
+1.77085400000e+003, +1.26097136882e+000, +7.86439085732e+001, +1.11110680797e-004, +2.48292894436e-001
+1.78191500000e+003, +1.27259194014e+000, +7.87709134179e+001, +1.11487905704e-004, +2.47814773987e-001
+1.79304600000e+003, +1.27692961810e+000, +7.88485873473e+001, +1.11203274298e-004, +2.46961281501e-001
+1.80424600000e+003, +1.28292748883e+000, +7.88323317981e+001, +1.11025847916e-004, +2.48478385083e-001
+1.81551700000e+003, +1.29175770862e+000, +7.90369209338e+001, +1.11173621989e-004, +2.45661834882e-001
+1.82685700000e+003, +1.30107078917e+000, +7.89632629029e+001, +1.11252264768e-004, +2.49074856911e-001
+1.83826900000e+003, +1.30468660918e+000, +7.89834642213e+001, +1.10876489573e-004, +2.49315550243e-001
+1.84975100000e+003, +1.31314421364e+000, +7.92072393132e+001, +1.10986014570e-004, +2.45895710272e-001
+1.86130600000e+003, +1.32400878868e+000, +7.93843854943e+001, +1.11274591769e-004, +2.43907863380e-001
+1.87293200000e+003, +1.33297408543e+000, +7.92812530014e+001, +1.11294927171e-004, +2.47917335164e-001
+1.88463200000e+003, +1.33946728142e+000, +7.94289249887e+001, +1.11196625560e-004, +2.45732111773e-001
+1.89640400000e+003, +1.34865714488e+000, +7.94657121331e+001, +1.11277843217e-004, +2.46566769949e-001
+1.90825000000e+003, +1.35863283115e+000, +7.94788010254e+001, +1.11409769654e-004, +2.48085416649e-001
+1.92017000000e+003, +1.36230371148e+000, +7.95206668086e+001, +1.11032346603e-004, +2.47776956741e-001
+1.93216400000e+003, +1.37277090724e+000, +7.95391017903e+001, +1.11197535599e-004, +2.49246402842e-001
+1.94423300000e+003, +1.38146845307e+000, +7.97089424960e+001, +1.11267790037e-004, +2.46797477059e-001
+1.95637800000e+003, +1.38871245425e+000, +7.97183712499e+001, +1.11160202968e-004, +2.47866750722e-001
+1.96859800000e+003, +1.39564271235e+000, +7.97260348209e+001, +1.11024165373e-004, +2.48920031616e-001
+1.98089500000e+003, +1.40726084502e+000, +7.97490802426e+001, +1.11261543262e-004, +2.50435214078e-001
+1.99326900000e+003, +1.41506456995e+000, +7.99241141669e+001, +1.11244902190e-004, +2.47568887671e-001
+2.00572000000e+003, +1.42111947811e+000, +7.99109573685e+001, +1.11022838855e-004, +2.48949499445e-001
+2.01824900000e+003, +1.42985090425e+000, +8.00236712860e+001, +1.11050162477e-004, +2.47709225933e-001
+2.03085600000e+003, +1.43692749040e+000, +8.00597528812e+001, +1.10919251975e-004, +2.48043921631e-001
+2.04354100000e+003, +1.44888317226e+000, +8.00594348839e+001, +1.11147781717e-004, +2.50115644625e-001
+2.05630600000e+003, +1.45838703246e+000, +7.99861469906e+001, +1.11157331877e-004, +2.53593495910e-001
+2.06915100000e+003, +1.46619420962e+000, +8.00974552179e+001, +1.11096534031e-004, +2.52145602114e-001
+2.08207600000e+003, +1.47454036257e+000, +8.02709034999e+001, +1.11093524961e-004, +2.49182468735e-001
+2.09508200000e+003, +1.48522100073e+000, +8.03063043348e+001, +1.11215325688e-004, +2.50082878824e-001
+2.10816800000e+003, +1.49424271733e+000, +8.03557141586e+001, +1.11212684078e-004, +2.50331687440e-001
+2.12133700000e+003, +1.50181289733e+000, +8.04536314609e+001, +1.11114318192e-004, +2.49069266137e-001
+2.13458800000e+003, +1.51109662063e+000, +8.05582002184e+001, +1.11141073759e-004, +2.47888852026e-001
+2.14792200000e+003, +1.52461503269e+000, +8.05167061888e+001, +1.11425781242e-004, +2.51195602768e-001
+2.16133900000e+003, +1.53226922583e+000, +8.06560740161e+001, +1.11334901110e-004, +2.48779767000e-001
+2.17483900000e+003, +1.53515417449e+000, +8.06203268336e+001, +1.10840723706e-004, +2.50193203221e-001
