!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 02:13:13 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.55647000000e+002, +6.87031135706e+001, +8.71809182043e+001, +2.39685708749e-002, +3.37898467510e+000
+4.58493000000e+002, +6.91090023533e+001, +8.71918661947e+001, +2.39607400932e-002, +3.38575793922e+000
+4.61357000000e+002, +6.95178649275e+001, +8.72000740198e+001, +2.39530417977e-002, +3.39584199618e+000
+4.64239000000e+002, +6.99160173432e+001, +8.72123873740e+001, +2.39409277124e-002, +3.40028344354e+000
+4.67138000000e+002, +7.03369669404e+001, +8.72510339805e+001, +2.39363827210e-002, +3.37336817433e+000
+4.70056000000e+002, +7.06878765676e+001, +8.72483579452e+001, +2.39064142828e-002, +3.39349555490e+000
+4.72993000000e+002, +7.11394653540e+001, +8.72451200987e+001, +2.39096825053e-002, +3.41919039453e+000
+4.75947000000e+002, +7.15126724676e+001, +8.72528879374e+001, +2.38860957785e-002, +3.42744381133e+000
+4.78920000000e+002, +7.19199043325e+001, +8.72663853382e+001, +2.38732628161e-002, +3.43003844062e+000
+4.81912000000e+002, +7.23855973944e+001, +8.72751957399e+001, +2.38788417637e-002, +3.44113035118e+000
+4.84922000000e+002, +7.27900654637e+001, +8.72650781672e+001, +2.38630197681e-002, +3.47319735495e+000
+4.87951000000e+002, +7.32430290267e+001, +8.72937862017e+001, +2.38630308758e-002, +3.45815359561e+000
+4.90999000000e+002, +7.36482854443e+001, +8.73072522812e+001, +2.38463747520e-002, +3.45999753007e+000
+4.94066000000e+002, +7.40460019075e+001, +8.73253113555e+001, +2.38266723996e-002, +3.45536927067e+000
+4.97152000000e+002, +7.44975439336e+001, +8.73337341718e+001, +2.38233312744e-002, +3.46550087256e+000
+5.00258000000e+002, +7.48658021992e+001, +8.73453772741e+001, +2.37926746863e-002, +3.46743451273e+000
+5.03383000000e+002, +7.53678091815e+001, +8.73458483347e+001, +2.38035284729e-002, +3.49006615701e+000
+5.06527000000e+002, +7.58154669036e+001, +8.73783436823e+001, +2.37969092374e-002, +3.46784265808e+000
+5.09691000000e+002, +7.62617619603e+001, +8.73921510078e+001, +2.37886605838e-002, +3.46989777194e+000
+5.12875000000e+002, +7.67190249783e+001, +8.73927402244e+001, +2.37827389003e-002, +3.48991502103e+000
+5.16078000000e+002, +7.71220852994e+001, +8.73706030833e+001, +2.37588856821e-002, +3.53801630256e+000
+5.19302000000e+002, +7.75969883369e+001, +8.73978978376e+001, +2.37572940104e-002, +3.52287533434e+000
+5.22546000000e+002, +7.80545024149e+001, +8.74043609343e+001, +2.37491328643e-002, +3.53485063611e+000
+5.25810000000e+002, +7.85321286813e+001, +8.74134953090e+001, +2.37463019955e-002, +3.54397369700e+000
+5.29094000000e+002, +7.89895449738e+001, +8.74068014322e+001, +2.37362407870e-002, +3.57383477597e+000
+5.32399000000e+002, +7.94550064738e+001, +8.74428683214e+001, +2.37285661199e-002, +3.54492900173e+000
+5.35725000000e+002, +7.99290799514e+001, +8.74452923914e+001, +2.37219933361e-002, +3.56270177617e+000
+5.39071000000e+002, +8.03733903043e+001, +8.74394857521e+001, +2.37056917131e-002, +3.59064347392e+000
+5.42439000000e+002, +8.08251211706e+001, +8.74408520551e+001, +2.36909367831e-002, +3.60889886652e+000
+5.45827000000e+002, +8.13414585403e+001, +8.74610741672e+001, +2.36946632428e-002, +3.60327324968e+000
+5.49237000000e+002, +8.18239519141e+001, +8.74615413669e+001, +2.36872378978e-002, +3.62398024461e+000
+5.52667000000e+002, +8.22829711486e+001, +8.74822113428e+001, +2.36726625006e-002, +3.61465475066e+000
+5.56120000000e+002, +8.27850753588e+001, +8.74766698466e+001, +2.36691335443e-002, +3.64471097487e+000
+5.59593000000e+002, +8.32605665532e+001, +8.74957662713e+001, +2.36576863075e-002, +3.63792137105e+000
+5.63089000000e+002, +8.37496185600e+001, +8.74955158911e+001, +2.36488971019e-002, +3.65965525563e+000
+5.66606000000e+002, +8.42445609678e+001, +8.74928226302e+001, +2.36409490057e-002, +3.68523927466e+000
+5.70146000000e+002, +8.47484817788e+001, +8.74981107205e+001, +2.36347929597e-002, +3.69946870250e+000
+5.73707000000e+002, +8.52454971752e+001, +8.75107944891e+001, +2.36260678301e-002, +3.70231138388e+000
+5.77291000000e+002, +8.57416881619e+001, +8.75068875240e+001, +2.36159870563e-002, +3.72970268643e+000
+5.80897000000e+002, +8.62295869510e+001, +8.74999304370e+001, +2.36028111674e-002, +3.76138634762e+000
+5.84525000000e+002, +8.67546815401e+001, +8.75305434040e+001, +2.35996987030e-002, +3.73798209887e+000
+5.88176000000e+002, +8.72545840382e+001, +8.75470600793e+001, +2.35886432980e-002, +3.73439159264e+000
+5.91851000000e+002, +8.77927470615e+001, +8.75348813485e+001, +2.35865433296e-002, +3.77606827511e+000
+5.95548000000e+002, +8.82848957431e+001, +8.75471062101e+001, +2.35717411412e-002, +3.77841668229e+000
+5.99268000000e+002, +8.88056670635e+001, +8.75372009198e+001, +2.35634238681e-002, +3.81604324520e+000
+6.03011000000e+002, +8.93874212943e+001, +8.75651084801e+001, +2.35710551049e-002, +3.79754268422e+000
+6.06778000000e+002, +8.99084266885e+001, +8.75530698538e+001, +2.35610440398e-002, +3.83855096982e+000
+6.10568000000e+002, +9.03671422923e+001, +8.75466704361e+001, +2.35341432826e-002, +3.86821933804e+000
+6.14382000000e+002, +9.09580123460e+001, +8.75786105864e+001, +2.35415290256e-002, +3.84285223077e+000
+6.18219000000e+002, +9.14919902858e+001, +8.75516313655e+001, +2.35322915307e-002, +3.90845457966e+000
+6.22081000000e+002, +9.20408803876e+001, +8.75960766511e+001, +2.35272731188e-002, +3.86056903061e+000
+6.25967000000e+002, +9.25468003802e+001, +8.75797837026e+001, +2.35094535628e-002, +3.90808318229e+000
+6.29877000000e+002, +9.30943099999e+001, +8.75808922883e+001, +2.35017556685e-002, +3.92940389205e+000
+6.33812000000e+002, +9.37191983012e+001, +8.75995009649e+001, +2.35129414968e-002, +3.92536825573e+000
+6.37771000000e+002, +9.42842444356e+001, +8.75927683628e+001, +2.35077504115e-002, +3.96010407094e+000
+6.41755000000e+002, +9.48566422765e+001, +8.75642939043e+001, +2.35031500333e-002, +4.03124488774e+000
+6.45763000000e+002, +9.53990497364e+001, +8.76095505281e+001, +2.34916181789e-002, +3.97900957389e+000
+6.49797000000e+002, +9.59417579995e+001, +8.76094077059e+001, +2.34785875921e-002, +4.00188440093e+000
+6.53856000000e+002, +9.65259708982e+001, +8.76003029651e+001, +2.34747608176e-002, +4.04157817672e+000
+6.57940000000e+002, +9.71253018665e+001, +8.75993497141e+001, +2.34738810164e-002, +4.06828687841e+000
+6.62050000000e+002, +9.76967219558e+001, +8.76036652838e+001, +2.34654766303e-002, +4.08486978946e+000
+6.66186000000e+002, +9.82587184176e+001, +8.76149808659e+001, +2.34541313231e-002, +4.08897920503e+000
+6.70347000000e+002, +9.88673535532e+001, +8.76145516933e+001, +2.34529167773e-002, +4.11504712277e+000
+6.74534000000e+002, +9.94679251042e+001, +8.76288722157e+001, +2.34491629744e-002, +4.11520442680e+000
+6.78748000000e+002, +1.00089046210e+002, +8.76180109946e+001, +2.34489123152e-002, +4.15985852562e+000
+6.82987000000e+002, +1.00649386721e+002, +8.76048270402e+001, +2.34336123843e-002, +4.20628680561e+000
+6.87254000000e+002, +1.01247079192e+002, +8.76189741074e+001, +2.34266530476e-002, +4.20628775997e+000
+6.91547000000e+002, +1.01854473845e+002, +8.76304152197e+001, +2.34210857294e-002, +4.21120049464e+000
+6.95866000000e+002, +1.02491458043e+002, +8.76322612306e+001, +2.34213135720e-002, +4.23423742929e+000
+7.00213000000e+002, +1.03138242021e+002, +8.76584021056e+001, +2.34232361718e-002, +4.21394155845e+000
+7.04587000000e+002, +1.03778809128e+002, +8.76428197995e+001, +2.34221389590e-002, +4.26831357283e+000
+7.08988000000e+002, +1.04348104860e+002, +8.76681877801e+001, +2.34048601426e-002, +4.24556616004e+000
+7.13417000000e+002, +1.05022653999e+002, +8.76450866183e+001, +2.34095323769e-002, +4.31532006165e+000
+7.17873000000e+002, +1.05242680448e+002, +8.78283287926e+001, +2.33159104959e-002, +3.98803857492e+000
+7.22357000000e+002, +1.05888335531e+002, +8.78237887754e+001, +2.33132611076e-002, +4.02088922700e+000
+7.26870000000e+002, +1.06492091122e+002, +8.78314012174e+001, +2.33007334141e-002, +4.02967698713e+000
+7.31410000000e+002, +1.07162431449e+002, +8.78439182529e+001, +2.33020552757e-002, +4.03164835998e+000
+7.35979000000e+002, +1.07746572918e+002, +8.78415144559e+001, +2.32835887326e-002, +4.05814205403e+000
+7.40576000000e+002, +1.08342068148e+002, +8.78581123161e+001, +2.32671981365e-002, +4.04920742481e+000
+7.45202000000e+002, +1.09062155655e+002, +8.78492309952e+001, +2.32763105508e-002, +4.09301385919e+000
+7.49857000000e+002, +1.09693139076e+002, +8.78383354790e+001, +2.32654781531e-002, +4.13753891961e+000
+7.54541000000e+002, +1.10367235325e+002, +8.78676381425e+001, +2.32635835679e-002, +4.10656003547e+000
+7.59254000000e+002, +1.11005699286e+002, +8.78492753249e+001, +2.32526405588e-002, +4.16586764399e+000
+7.63997000000e+002, +1.11608245835e+002, +8.78322983787e+001, +2.32334587200e-002, +4.22152670507e+000
+7.68769000000e+002, +1.12308940312e+002, +8.78820604471e+001, +2.32349540732e-002, +4.15055668308e+000
+7.73571000000e+002, +1.12952837584e+002, +8.78801833105e+001, +2.32230785009e-002, +4.17805099255e+000
+7.78403000000e+002, +1.13675518199e+002, +8.78732501199e+001, +2.32264757818e-002, +4.21852856150e+000
+7.83266000000e+002, +1.14355558862e+002, +8.78820732366e+001, +2.32204889549e-002, +4.22616723910e+000
+7.88158000000e+002, +1.14995301319e+002, +8.78890774261e+001, +2.32055636941e-002, +4.23576163957e+000
+7.93082000000e+002, +1.15671367529e+002, +8.78894345613e+001, +2.31970731371e-002, +4.25994349578e+000
+7.98036000000e+002, +1.16415393005e+002, +8.78912944678e+001, +2.32013822682e-002, +4.28356799964e+000
+8.03020000000e+002, +1.17088465824e+002, +8.79127476086e+001, +2.31910090172e-002, +4.26452227606e+000
+8.08037000000e+002, +1.17780294423e+002, +8.79082585896e+001, +2.31831282478e-002, +4.29894135499e+000
+8.13084000000e+002, +1.18508551872e+002, +8.79023780202e+001, +2.31815940104e-002, +4.33767754128e+000
+8.18163000000e+002, +1.19158553623e+002, +8.79123079196e+001, +2.31641920656e-002, +4.34083152700e+000
+8.23273000000e+002, +1.19886346468e+002, +8.79168717984e+001, +2.31610840193e-002, +4.35780113283e+000
+8.28416000000e+002, +1.20628269592e+002, +8.79118081238e+001, +2.31596638303e-002, +4.39542341827e+000
+8.33591000000e+002, +1.21352722934e+002, +8.79258588911e+001, +2.31543188889e-002, +4.39208091263e+000
+8.38798000000e+002, +1.22065389723e+002, +8.79226347475e+001, +2.31456707929e-002, +4.42473858430e+000
+8.44037000000e+002, +1.22806466782e+002, +8.79245739809e+001, +2.31416808746e-002, +4.44744804810e+000
+8.49310000000e+002, +1.23569956135e+002, +8.79283106975e+001, +2.31410376696e-002, +4.46704417932e+000
+8.54615000000e+002, +1.24291116531e+002, +8.79526376050e+001, +2.31319573888e-002, +4.44037606230e+000
+8.59953000000e+002, +1.25022185731e+002, +8.79068550546e+001, +2.31229176433e-002, +4.56632850537e+000
+8.65325000000e+002, +1.25762896485e+002, +8.79477603674e+001, +2.31161105310e-002, +4.50365487252e+000
+8.70730000000e+002, +1.26568086422e+002, +8.79287110359e+001, +2.31194229657e-002, +4.57454257155e+000
+8.76169000000e+002, +1.27278097044e+002, +8.79306429868e+001, +2.31048207627e-002, +4.59591556521e+000
+8.81642000000e+002, +1.28046456559e+002, +8.79301126615e+001, +2.30999990419e-002, +4.62484485971e+000
+8.87149000000e+002, +1.28843460199e+002, +8.79331281139e+001, +2.30995386456e-002, +4.64685487071e+000
+8.92691000000e+002, +1.29563162609e+002, +8.79515333318e+001, +2.30846285246e-002, +4.63121863118e+000
+8.98267000000e+002, +1.30359510564e+002, +8.79571235855e+001, +2.30824176995e-002, +4.64697313247e+000
+9.03878000000e+002, +1.31140515877e+002, +8.79522450626e+001, +2.30764909954e-002, +4.68597292879e+000
+9.09524000000e+002, +1.31931377383e+002, +8.79499426631e+001, +2.30715093802e-002, +4.71953055453e+000
+9.15205000000e+002, +1.32784904310e+002, +8.79325493033e+001, +2.30763786359e-002, +4.79034712527e+000
+9.20922000000e+002, +1.33478313270e+002, +8.79710728678e+001, +2.30534347396e-002, +4.72567399512e+000
+9.26675000000e+002, +1.34277032828e+002, +8.79567612842e+001, +2.30472021389e-002, +4.78747102188e+000
+9.32463000000e+002, +1.35136877655e+002, +8.79469186957e+001, +2.30506685430e-002, +4.84132739396e+000
+9.38288000000e+002, +1.35930808911e+002, +8.79573314912e+001, +2.30422993901e-002, +4.84508231108e+000
+9.44149000000e+002, +1.36749001391e+002, +8.79858920626e+001, +2.30375011114e-002, +4.80612236719e+000
+9.50046000000e+002, +1.37550082653e+002, +8.79397054594e+001, +2.30279624204e-002, +4.94508700791e+000
+9.55981000000e+002, +1.38390971070e+002, +8.79609626619e+001, +2.30252074932e-002, +4.92400660284e+000
+9.61952000000e+002, +1.39206026448e+002, +8.79558046011e+001, +2.30169777539e-002, +4.96553068952e+000
+9.67961000000e+002, +1.40036008878e+002, +8.79687348370e+001, +2.30106568043e-002, +4.96355380310e+000
+9.74008000000e+002, +1.40874969394e+002, +8.79742845131e+001, +2.30048788635e-002, +4.97965400774e+000
+9.80092000000e+002, +1.41798911073e+002, +8.79719577201e+001, +2.30119842072e-002, +5.01806841419e+000
+9.86214000000e+002, +1.42614822222e+002, +8.79651391797e+001, +2.30006274783e-002, +5.06390373747e+000
+9.92374000000e+002, +1.43502647971e+002, +8.79623718605e+001, +2.30001132491e-002, +5.10235489334e+000
+9.98573000000e+002, +1.44315817405e+002, +8.79668100628e+001, +2.29869180103e-002, +5.12009597300e+000
+1.00481100000e+003, +1.45255864711e+002, +8.79635266756e+001, +2.29929684525e-002, +5.16176612993e+000
+1.01108700000e+003, +1.46066745760e+002, +8.79642579500e+001, +2.29778173217e-002, +5.18871824655e+000
+1.01740300000e+003, +1.46947834280e+002, +8.79674362248e+001, +2.29729610788e-002, +5.21187082956e+000
+1.02375800000e+003, +1.47779739686e+002, +8.79837265272e+001, +2.29598345522e-002, +5.19938600148e+000
+1.03015300000e+003, +1.48682360982e+002, +8.79654825324e+001, +2.29564110374e-002, +5.27845677032e+000
+1.03658800000e+003, +1.49540225439e+002, +8.79788138709e+001, +2.29457209166e-002, +5.27413970870e+000
+1.04306300000e+003, +1.50574510032e+002, +8.79668307781e+001, +2.29608285901e-002, +5.34209004037e+000
+1.04957800000e+003, +1.51401782796e+002, +8.79567103985e+001, +2.29435268596e-002, +5.39816583976e+000
+1.05613500000e+003, +1.52433213585e+002, +8.79612465664e+001, +2.29564803496e-002, +5.42288041983e+000
+1.06273200000e+003, +1.53255669268e+002, +8.79739815214e+001, +2.29372500959e-002, +5.41809741864e+000
+1.06937000000e+003, +1.54156844593e+002, +8.79679614543e+001, +2.29288228072e-002, +5.46614406556e+000
+1.07605000000e+003, +1.55075397157e+002, +8.79658955753e+001, +2.29222284499e-002, +5.50430234360e+000
+1.08277100000e+003, +1.56101854031e+002, +8.79513981324e+001, +2.29305206221e-002, +5.58020886680e+000
+1.08953500000e+003, +1.56997555193e+002, +8.79606666704e+001, +2.29190536008e-002, +5.58684691513e+000
+1.09634100000e+003, +1.58026756579e+002, +8.79720849014e+001, +2.29262498330e-002, +5.59199898727e+000
+1.10318900000e+003, +1.58923241123e+002, +8.79655149084e+001, +2.29130959936e-002, +5.64193431494e+000
+1.11008000000e+003, +1.59857191710e+002, +8.79542588311e+001, +2.29045174016e-002, +5.70647543272e+000
+1.11701400000e+003, +1.60873060008e+002, +8.79606850181e+001, +2.29070776559e-002, +5.72470746546e+000
+1.12399200000e+003, +1.61805661287e+002, +8.79671821518e+001, +2.28969283474e-002, +5.73955772005e+000
+1.13101300000e+003, +1.62832601764e+002, +8.79634049975e+001, +2.28991562635e-002, +5.78671304445e+000
+1.13807700000e+003, +1.63845955766e+002, +8.79714315007e+001, +2.28987594099e-002, +5.79978686057e+000
+1.14518600000e+003, +1.64812526857e+002, +8.79661273204e+001, +2.28907823728e-002, +5.84924935406e+000
+1.15234000000e+003, +1.65734061668e+002, +8.79613919148e+001, +2.28758009485e-002, +5.89564392839e+000
+1.15953800000e+003, +1.66780021373e+002, +8.79413932856e+001, +2.28769851136e-002, +5.99102777881e+000
+1.16678100000e+003, +1.67778605097e+002, +8.79434360493e+001, +2.28711255240e-002, +6.02092069316e+000
+1.17406900000e+003, +1.68758811990e+002, +8.79297992487e+001, +2.28617473354e-002, +6.09623624816e+000
+1.18140300000e+003, +1.69790257167e+002, +8.79301246909e+001, +2.28586915987e-002, +6.13253234457e+000
+1.18878300000e+003, +1.70852539138e+002, +8.79424278672e+001, +2.28590871604e-002, +6.13423661443e+000
+1.19620800000e+003, +1.71864860849e+002, +8.79350918058e+001, +2.28516949974e-002, +6.19257376712e+000
+1.20368000000e+003, +1.72865608763e+002, +8.79681644703e+001, +2.28425483158e-002, +6.12891344570e+000
+1.21119900000e+003, +1.73961264679e+002, +8.79414569982e+001, +2.28442455783e-002, +6.24879718075e+000
+1.21876500000e+003, +1.75004528869e+002, +8.79305119248e+001, +2.28384219014e-002, +6.31968088146e+000
+1.22637800000e+003, +1.76124335626e+002, +8.79292781180e+001, +2.28418595264e-002, +6.36390899867e+000
+1.23403900000e+003, +1.77185916261e+002, +8.79154542909e+001, +2.28366792407e-002, +6.44498891542e+000
+1.24174700000e+003, +1.78375285721e+002, +8.79029404964e+001, +2.28470818641e-002, +6.52718369066e+000
+1.24950400000e+003, +1.79312179609e+002, +8.79416020944e+001, +2.28250609507e-002, +6.44055158564e+000
+1.25730900000e+003, +1.80396799612e+002, +8.79072473009e+001, +2.28200805917e-002, +6.58760479049e+000
+1.26516200000e+003, +1.81507493008e+002, +8.79268507449e+001, +2.28183476818e-002, +6.56610353670e+000
+1.27306500000e+003, +1.82735459099e+002, +8.78847774374e+001, +2.28294980470e-002, +6.74462194828e+000
+1.28101700000e+003, +1.83749163516e+002, +8.79208424729e+001, +2.28141661731e-002, +6.66645287858e+000
+1.28901900000e+003, +1.84885994733e+002, +8.79029048219e+001, +2.28125514337e-002, +6.76554134090e+000
+1.29707100000e+003, +1.86041424932e+002, +8.78554742918e+001, +2.28119157881e-002, +6.96172516233e+000
+1.30517300000e+003, +1.87232838333e+002, +8.78755681319e+001, +2.28157877792e-002, +6.94069052064e+000
+1.31332600000e+003, +1.88400662689e+002, +8.78834626840e+001, +2.28156910945e-002, +6.95804039352e+000
+1.32153000000e+003, +1.89507907595e+002, +8.78632632123e+001, +2.28070108265e-002, +7.06569780457e+000
+1.32978500000e+003, +1.90606174362e+002, +8.78892136641e+001, +2.27971673894e-002, +7.02037586890e+000
+1.33809100000e+003, +1.91857950611e+002, +8.78458918816e+001, +2.28038028387e-002, +7.21144590776e+000
+1.34644900000e+003, +1.92917534723e+002, +8.78468008996e+001, +2.27874212317e-002, +7.24821440035e+000
+1.35486000000e+003, +1.94193198382e+002, +8.78659965503e+001, +2.27959882668e-002, +7.23112858864e+000
+1.36332300000e+003, +1.95306852751e+002, +8.78510190488e+001, +2.27841749207e-002, +7.32361635270e+000
+1.37183900000e+003, +1.96542523189e+002, +8.78610652905e+001, +2.27861430081e-002, +7.33551388154e+000
+1.38040800000e+003, +1.97762546276e+002, +8.78661728908e+001, +2.27853371260e-002, +7.36343135973e+000
+1.38903100000e+003, +1.98956036868e+002, +8.78292578931e+001, +2.27799910021e-002, +7.53596403633e+000
+1.39770800000e+003, +2.00270190023e+002, +8.78433735387e+001, +2.27883177548e-002, +7.53643663059e+000
+1.40643800000e+003, +2.01576560413e+002, +8.78325707452e+001, +2.27944309472e-002, +7.62357616463e+000
+1.41522400000e+003, +2.02668638082e+002, +8.78521107695e+001, +2.27759374085e-002, +7.59580962032e+000
+1.42406400000e+003, +2.04019488318e+002, +8.78319956028e+001, +2.27851188120e-002, +7.71801360814e+000
+1.43295900000e+003, +2.04780200011e+002, +8.79103696887e+001, +2.27292670973e-002, +7.46686857891e+000
+1.44191000000e+003, +2.05998049491e+002, +8.79252367258e+001, +2.27227183491e-002, +7.45785801205e+000
+1.45091700000e+003, +2.07198018209e+002, +8.79288596372e+001, +2.27132537507e-002, +7.48820820841e+000
+1.45998000000e+003, +2.08435221045e+002, +8.79015720845e+001, +2.27066463643e-002, +7.63212430592e+000
+1.46910000000e+003, +2.09727475460e+002, +8.79058817670e+001, +2.27056511837e-002, +7.66367711188e+000
+1.47827700000e+003, +2.10983201005e+002, +8.78804281493e+001, +2.26994299421e-002, +7.80322853836e+000
+1.48751100000e+003, +2.12378853242e+002, +8.78785711965e+001, +2.27077162054e-002, +7.86172530701e+000
+1.49680200000e+003, +2.13667917089e+002, +8.78763538258e+001, +2.27037037414e-002, +7.91770653878e+000
+1.50615200000e+003, +2.14934274829e+002, +8.79071877966e+001, +2.26969356721e-002, +7.84904334631e+000
+1.51556000000e+003, +2.16344545306e+002, +8.78583005333e+001, +2.27033251457e-002, +8.08501268124e+000
+1.52502700000e+003, +2.17486599824e+002, +8.78794641013e+001, +2.26818040330e-002, +8.04741408521e+000
+1.53455300000e+003, +2.19015297226e+002, +8.79095398882e+001, +2.26998799865e-002, +7.98909054845e+000
+1.54413900000e+003, +2.20278307331e+002, +8.78877503174e+001, +2.26887350045e-002, +8.11887722022e+000
+1.55378400000e+003, +2.21518710694e+002, +8.78600376050e+001, +2.26744580591e-002, +8.27166519970e+000
+1.56349000000e+003, +2.22804009837e+002, +8.78397021001e+001, +2.26641404814e-002, +8.39868143964e+000
+1.57325600000e+003, +2.24283080342e+002, +8.78558647689e+001, +2.26732135340e-002, +8.39121177785e+000
+1.58308400000e+003, +2.25632771233e+002, +8.78906568146e+001, +2.26685621501e-002, +8.30479051172e+000
+1.59297200000e+003, +2.26964149910e+002, +8.78699403177e+001, +2.26604779467e-002, +8.43580164357e+000
+1.60292300000e+003, +2.28463150813e+002, +8.78650561053e+001, +2.26684626109e-002, +8.51097848466e+000
+1.61293600000e+003, +2.29838355926e+002, +8.78632414613e+001, +2.26633144034e-002, +8.56948351708e+000
+1.62301100000e+003, +2.31179015877e+002, +8.78710938317e+001, +2.26541210380e-002, +8.58780872256e+000
+1.63314900000e+003, +2.32549399511e+002, +8.78251159573e+001, +2.26462651091e-002, +8.82519677597e+000
+1.64335000000e+003, +2.34175669472e+002, +8.78507517967e+001, +2.26634598757e-002, +8.78221076733e+000
+1.65361600000e+003, +2.35598450371e+002, +8.78489055947e+001, +2.26595743948e-002, +8.84315501704e+000
+1.66394500000e+003, +2.36807960593e+002, +8.78196951753e+001, +2.26340849848e-002, +9.00919653844e+000
+1.67433900000e+003, +2.38237342346e+002, +8.78311760236e+001, +2.26295208477e-002, +9.01587309932e+000
+1.68479700000e+003, +2.39569921535e+002, +8.78628842883e+001, +2.26153160628e-002, +8.93381566768e+000
+1.69532100000e+003, +2.41326678800e+002, +8.77686486735e+001, +2.26383151972e-002, +9.39595381488e+000
+1.70591100000e+003, +2.42662228683e+002, +8.78191370145e+001, +2.26230556002e-002, +9.23428039656e+000
+1.71656700000e+003, +2.44199284322e+002, +8.77893414309e+001, +2.26245744224e-002, +9.41966955013e+000
+1.72729000000e+003, +2.45732184486e+002, +8.77876641099e+001, +2.26252341695e-002, +9.48598757508e+000
+1.73807900000e+003, +2.47150723834e+002, +8.77983843939e+001, +2.26147507787e-002, +9.49453873056e+000
+1.74893600000e+003, +2.48513004132e+002, +8.78161592761e+001, +2.25985093161e-002, +9.46983227922e+000
+1.75986100000e+003, +2.50279454430e+002, +8.77943568047e+001, +2.26175255438e-002, +9.63231230759e+000
+1.77085400000e+003, +2.51796981885e+002, +8.77639970171e+001, +2.26129434240e-002, +9.82403774641e+000
+1.78191500000e+003, +2.53109510785e+002, +8.77919889707e+001, +2.25901464286e-002, +9.75168287566e+000
+1.79304600000e+003, +2.54884740192e+002, +8.77745853229e+001, +2.26071003920e-002, +9.89744161725e+000
+1.80424600000e+003, +2.56361201997e+002, +8.77766690223e+001, +2.25969393792e-002, +9.94545800722e+000
+1.81551700000e+003, +2.57859641168e+002, +8.77822664273e+001, +2.25879996174e-002, +9.97841731420e+000
+1.82685700000e+003, +2.59425286941e+002, +8.77482651963e+001, +2.25835604532e-002, +1.01928377965e+001
+1.83826900000e+003, +2.61107195562e+002, +8.77296303672e+001, +2.25885763421e-002, +1.03437762630e+001
+1.84975100000e+003, +2.62642541428e+002, +8.77596415885e+001, +2.25808270168e-002, +1.02671348944e+001
+1.86130600000e+003, +2.64202886680e+002, +8.77590987732e+001, +2.25739553940e-002, +1.03306325138e+001
+1.87293200000e+003, +2.65990526373e+002, +8.77029823969e+001, +2.25847447868e-002, +1.06608422488e+001
+1.88463200000e+003, +2.67664482958e+002, +8.77146951363e+001, +2.25859710354e-002, +1.06732602625e+001
+1.89640400000e+003, +2.69186408096e+002, +8.77232166794e+001, +2.25735268605e-002, +1.06939437200e+001
+1.90825000000e+003, +2.70744559039e+002, +8.76984007065e+001, +2.25628574954e-002, +1.08730156564e+001
+1.92017000000e+003, +2.72361914244e+002, +8.76661066756e+001, +2.25562253105e-002, +1.10913558376e+001
+1.93216400000e+003, +2.73973490507e+002, +8.76778269748e+001, +2.25490315723e-002, +1.11009866697e+001
+1.94423300000e+003, +2.76017856094e+002, +8.76775412640e+001, +2.25762662464e-002, +1.11851964938e+001
+1.95637800000e+003, +2.77438680606e+002, +8.76772975640e+001, +2.25516028800e-002, +1.12439522878e+001
+1.96859800000e+003, +2.79217034486e+002, +8.77050266909e+001, +2.25557109345e-002, +1.11810034362e+001
+1.98089500000e+003, +2.80818741829e+002, +8.76521067270e+001, +2.25434313905e-002, +1.15043014855e+001
+1.99326900000e+003, +2.82702703418e+002, +8.76575717367e+001, +2.25538731680e-002, +1.15545394590e+001
+2.00572000000e+003, +2.84455720753e+002, +8.76320689451e+001, +2.25524382090e-002, +1.17526947266e+001
+2.01824900000e+003, +2.86156113240e+002, +8.76775957934e+001, +2.25471445572e-002, +1.15957615600e+001
+2.03085600000e+003, +2.87790262644e+002, +8.76713960201e+001, +2.25350395004e-002, +1.16930965001e+001
+2.04354100000e+003, +2.89569448165e+002, +8.76560842548e+001, +2.25333626601e-002, +1.18427063340e+001
+2.05630600000e+003, +2.91514009138e+002, +8.76184243527e+001, +2.25432502806e-002, +1.21136804188e+001
+2.06915100000e+003, +2.93334411384e+002, +8.76129281737e+001, +2.25431156372e-002, +1.22174402427e+001
+2.08207600000e+003, +2.95150290302e+002, +8.75591878225e+001, +2.25409686518e-002, +1.25696613678e+001
+2.09508200000e+003, +2.96640123669e+002, +8.76176590663e+001, +2.25150788264e-002, +1.23306515983e+001
+2.10816800000e+003, +2.98775428958e+002, +8.75963417039e+001, +2.25360352380e-002, +1.25304762522e+001
+2.12133700000e+003, +3.00427401030e+002, +8.75789595911e+001, +2.25196779048e-002, +1.26908204677e+001
+2.13458800000e+003, +3.02243390319e+002, +8.75929365409e+001, +2.25153921601e-002, +1.26938675263e+001
+2.14792200000e+003, +3.04195631076e+002, +8.76201105095e+001, +2.25205940714e-002, +1.26317127616e+001
+2.16133900000e+003, +3.06024352659e+002, +8.75981849390e+001, +2.25149784387e-002, +1.28246557959e+001
+2.17483900000e+003, +3.08038630655e+002, +8.75849340004e+001, +2.25222764462e-002, +1.29802466932e+001
